x_pixel,y_pixel,distance_cm
472,223,2.96242
473,223,2.96242
474,223,2.96242
475,222,2.97802
476,222,2.97802
477,222,2.97802
478,222,2.97802
479,222,2.97802
480,222,2.97802
481,223,2.96242
482,223,2.96242
483,223,2.96242
484,223,2.96242
485,223,2.96242
486,222,2.97802
487,223,2.96242
488,223,2.96242
489,223,2.96242
490,223,2.96242
491,223,2.96242
492,223,2.96242
493,223,2.96242
494,223,2.96242
495,223,2.96242
496,223,2.96242
497,224,2.94686
498,224,2.94686
499,224,2.94686
500,224,2.94686
501,224,2.94686
502,224,2.94686
503,224,2.94686
504,224,2.94686
505,224,2.94686
506,224,2.94686
507,224,2.94686
508,224,2.94686
509,224,2.94686
510,224,2.94686
511,224,2.94686
512,224,2.94686
513,224,2.94686
514,224,2.94686
515,224,2.94686
516,224,2.94686
517,225,2.93135
518,225,2.93135
519,224,2.94686
520,224,2.94686
521,224,2.94686
522,224,2.94686
523,224,2.94686
524,224,2.94686
525,224,2.94686
526,224,2.94686
527,224,2.94686
528,224,2.94686
529,225,2.93135
530,225,2.93135
531,225,2.93135
532,225,2.93135
533,225,2.93135
534,225,2.93135
535,225,2.93135
536,225,2.93135
537,225,2.93135
538,225,2.93135
539,225,2.93135
540,225,2.93135
541,225,2.93135
542,225,2.93135
543,225,2.93135
544,225,2.93135
545,225,2.93135
546,225,2.93135
547,226,2.91588
548,226,2.91588
549,226,2.91588
550,226,2.91588
551,226,2.91588
552,226,2.91588
553,226,2.91588
554,226,2.91588
555,226,2.91588
556,226,2.91588
557,226,2.91588
558,226,2.91588
559,226,2.91588
560,226,2.91588
561,226,2.91588
562,226,2.91588
563,226,2.91588
564,226,2.91588
565,226,2.91588
566,226,2.91588
567,226,2.91588
568,226,2.91588
569,226,2.91588
570,226,2.91588
571,226,2.91588
572,227,2.90045
573,227,2.90045
574,227,2.90045
575,227,2.90045
576,227,2.90045
577,227,2.90045
578,227,2.90045
579,226,2.91588
580,226,2.91588
581,226,2.91588
582,226,2.91588
583,226,2.91588
584,227,2.90045
585,227,2.90045
586,227,2.90045
587,227,2.90045
588,227,2.90045
589,227,2.90045
590,227,2.90045
591,227,2.90045
592,227,2.90045
593,227,2.90045
594,227,2.90045
595,227,2.90045
596,227,2.90045
597,227,2.90045
598,228,2.88506
599,228,2.88506
600,228,2.88506
601,228,2.88506
602,228,2.88506
603,228,2.88506
604,228,2.88506
605,228,2.88506
606,228,2.88506
607,228,2.88506
608,228,2.88506
609,228,2.88506
610,228,2.88506
611,228,2.88506
612,228,2.88506
613,228,2.88506
614,228,2.88506
615,228,2.88506
616,228,2.88506
617,228,2.88506
618,228,2.88506
619,228,2.88506
620,228,2.88506
621,228,2.88506
622,228,2.88506
623,228,2.88506
624,229,2.86971
625,229,2.86971
626,229,2.86971
627,229,2.86971
628,229,2.86971
629,229,2.86971
630,229,2.86971
631,229,2.86971
632,229,2.86971
633,229,2.86971
634,229,2.86971
635,229,2.86971
636,229,2.86971
637,229,2.86971
638,229,2.86971
639,229,2.86971
