x_pixel,y_pixel,distance_cm
304,230,2.86971
305,230,2.86971
306,230,2.86971
307,230,2.86971
308,230,2.86971
309,230,2.86971
310,230,2.86971
311,230,2.86971
312,230,2.86971
313,230,2.86971
314,230,2.86971
315,230,2.86971
316,230,2.8544
317,230,2.8544
318,230,2.8544
319,230,2.8544
320,230,2.83913
321,230,2.83913
322,230,2.83913
323,230,2.8544
324,230,2.8544
325,230,2.83913
326,230,2.8544
327,230,2.8544
328,230,2.8544
329,230,2.8544
330,230,2.8544
331,230,2.8544
332,230,2.83913
333,230,2.83913
334,230,2.83913
335,230,2.83913
336,230,2.82391
337,230,2.82391
338,230,2.82391
339,230,2.82391
340,230,2.80872
341,230,2.80872
342,230,2.80872
343,230,2.80872
344,230,2.80872
345,230,2.80872
346,230,2.80872
347,230,2.79357
348,230,2.80872
349,230,2.80872
350,230,2.82391
351,230,2.80872
352,230,2.82391
353,230,2.82391
354,230,2.82391
355,230,2.82391
356,230,2.83913
357,230,2.82391
358,230,2.83913
359,230,2.83913
360,230,2.83913
361,230,2.83913
362,230,2.83913
363,230,2.83913
364,230,2.83913
365,230,2.8544
366,230,2.8544
367,230,2.8544
368,230,2.8544
369,230,2.8544
370,230,2.8544
371,230,2.8544
372,230,2.8544
373,230,2.8544
374,230,2.8544
375,230,2.8544
376,230,2.8544
377,230,2.8544
378,230,2.8544
379,230,2.8544
380,230,2.8544
381,230,2.86971
382,230,2.86971
383,230,2.86971
384,230,2.99366
385,230,2.99366
386,230,2.99366
387,230,2.99366
388,230,2.99366
389,230,2.97802
390,230,2.97802
391,230,2.96242
392,230,2.94686
393,230,2.93135
394,230,2.91588
395,230,2.91588
396,230,2.91588
397,230,2.91588
398,230,2.91588
399,230,2.91588
400,230,2.91588
401,230,2.91588
402,230,2.91588
403,230,2.91588
404,230,2.91588
405,230,2.91588
406,230,2.91588
407,230,2.91588
408,230,2.91588
409,230,2.91588
410,230,2.93135
411,230,2.93135
412,230,2.94686
413,230,2.94686
414,230,2.94686
415,230,2.96242
416,230,2.96242
417,230,2.97802
418,230,2.97802
419,230,2.97802
420,230,2.99366
421,230,2.99366
422,230,2.99366
423,230,3.00934
424,230,3.00934
425,230,3.04084
426,230,3.05666
427,230,3.05666
428,230,3.05666
429,230,3.07252
430,230,3.07252
431,230,3.07252
432,230,3.08843
433,230,3.08843
434,230,3.08843
435,230,3.08843
436,230,3.08843
437,230,3.08843
438,230,3.08843
439,230,3.08843
440,230,3.07252
441,230,3.07252
442,230,3.07252
443,230,3.07252
444,230,3.07252
445,230,3.07252
446,230,3.07252
447,230,3.07252
448,230,3.07252
449,230,3.08843
450,230,3.08843
451,230,3.08843
452,230,3.08843
453,230,3.08843
454,230,3.08843
455,230,3.08843
456,230,3.08843
457,230,3.08843
458,230,3.08843
459,230,3.08843
460,230,3.08843
461,230,3.08843
462,230,3.08843
463,230,3.07252
464,230,3.08843
465,230,3.08843
466,230,3.08843
467,230,3.10438
468,230,3.10438
469,230,3.10438
470,230,3.10438
471,230,3.12038
472,230,3.10438
473,230,3.10438
474,230,3.12038
475,230,3.12038
476,230,3.12038
477,230,3.12038
478,230,3.13642
479,230,3.13642
480,230,3.15251
481,230,3.15251
482,230,3.15251
483,230,3.16865
484,230,3.16865
485,230,3.16865
486,230,3.16865
487,230,3.16865
488,230,3.16865
489,230,3.16865
490,230,3.16865
491,230,3.16865
492,230,3.16865
493,230,3.16865
494,230,3.16865
495,230,3.16865
496,230,3.18483
497,230,3.18483
498,230,3.18483
499,230,3.20107
500,230,3.20107
501,230,3.20107
502,230,3.20107
503,230,3.21735
504,230,3.21735
505,230,3.21735
506,230,3.23368
507,230,3.23368
508,230,3.23368
509,230,3.25006
510,230,3.25006
511,230,3.25006
512,230,3.26649
513,230,3.26649
514,230,3.26649
515,230,3.28297
516,230,3.2995
517,230,3.2995
518,230,3.31608
519,230,3.33272
520,230,3.33272
521,230,3.3494
522,230,3.36614
523,230,3.38293
524,230,3.39978
525,230,3.39978
526,230,3.43363
527,230,3.48482
528,230,3.57128
529,230,3.60628
530,230,3.62388
531,230,3.64153
532,230,3.64153
533,230,3.65924
534,230,3.65924
535,230,3.67702
536,230,3.67702
537,230,3.67702
538,230,3.67702
539,230,3.67702
540,230,3.67702
541,230,3.67702
542,230,3.65924
543,230,3.65924
544,230,3.64153
545,230,3.62388
546,230,3.62388
547,230,3.62388
548,230,3.62388
549,230,3.64153
550,230,3.67702
551,230,3.71277
552,230,3.73074
553,230,3.80329
554,230,3.83997
555,230,3.87694
556,230,3.89553
557,230,3.87694
558,230,3.78505
559,230,3.76688
560,230,3.74878
561,230,3.69486
562,230,3.69486
