x_pixel,y_pixel,distance_cm
277,230,2.57086
278,230,2.58546
279,230,2.58546
280,230,2.60008
281,230,2.64418
282,230,2.65895
283,230,2.65895
284,230,2.67376
285,230,2.67376
286,230,2.67376
287,230,2.67376
288,230,2.67376
289,230,2.67376
290,230,2.67376
291,230,2.67376
292,230,2.67376
293,230,2.67376
294,230,2.67376
295,230,2.67376
296,230,2.68861
297,230,2.68861
298,230,2.68861
299,230,2.70349
300,230,2.70349
301,230,2.71841
302,230,2.71841
303,230,2.71841
304,230,2.71841
305,230,2.71841
306,230,2.71841
307,230,2.71841
308,230,2.71841
309,230,2.73336
310,230,2.73336
311,230,2.73336
312,230,2.73336
313,230,2.73336
314,230,2.73336
315,230,2.73336
316,230,2.73336
317,230,2.73336
318,230,2.73336
319,230,2.73336
320,230,2.73336
321,230,2.73336
322,230,2.73336
323,230,2.71841
324,230,2.70349
325,230,2.68861
326,230,2.67376
327,230,2.67376
328,230,2.65895
329,230,2.64418
330,230,2.64418
331,230,2.64418
332,230,2.62945
333,230,2.62945
334,230,2.62945
335,230,2.62945
336,230,2.64418
337,230,2.62945
338,230,2.64418
339,230,2.64418
340,230,2.65895
341,230,2.67376
342,230,2.67376
343,230,2.67376
344,230,2.67376
345,230,2.68861
346,230,2.67376
347,230,2.65895
348,230,2.65895
349,230,2.65895
350,230,2.65895
351,230,2.64418
352,230,2.64418
353,230,2.64418
354,230,2.64418
355,230,2.64418
356,230,2.64418
357,230,2.64418
358,230,2.64418
359,230,2.64418
360,230,2.64418
361,230,2.64418
362,230,2.64418
363,230,2.64418
364,230,2.64418
365,230,2.64418
366,230,2.64418
367,230,2.64418
368,230,2.64418
369,230,2.64418
370,230,2.64418
371,230,2.64418
372,230,2.64418
373,230,2.64418
374,230,2.64418
375,230,2.64418
376,230,2.64418
377,230,2.64418
378,230,2.64418
379,230,2.64418
380,230,2.64418
381,230,2.65895
382,230,2.65895
383,230,2.67376
384,230,2.67376
385,230,2.67376
386,230,2.68861
387,230,2.68861
388,230,2.67376
389,230,2.68861
390,230,2.68861
391,230,2.70349
392,230,2.70349
393,230,2.70349
394,230,2.68861
395,230,2.70349
396,230,2.70349
397,230,2.71841
398,230,2.71841
399,230,2.71841
400,230,2.71841
401,230,2.71841
402,230,2.71841
403,230,2.70349
404,230,2.70349
405,230,2.70349
406,230,2.70349
407,230,2.70349
408,230,2.70349
409,230,2.70349
410,230,2.70349
411,230,2.70349
412,230,2.70349
413,230,2.70349
414,230,2.70349
415,230,2.70349
416,230,2.71841
417,230,2.71841
418,230,2.73336
419,230,2.71841
420,230,2.71841
421,230,2.73336
422,230,2.73336
423,230,2.73336
424,230,2.73336
425,230,2.73336
426,230,2.73336
427,230,2.73336
428,230,2.73336
429,230,2.74836
430,230,2.74836
431,230,2.76339
432,230,2.76339
433,230,2.74836
434,230,2.76339
435,230,2.76339
436,230,2.76339
437,230,2.77846
438,230,2.77846
439,230,2.77846
440,230,2.79357
441,230,2.79357
442,230,2.79357
443,230,2.80872
444,230,2.80872
445,230,2.80872
446,230,2.82391
447,230,2.82391
448,230,2.82391
449,230,2.82391
450,230,2.82391
451,230,2.83913
452,230,2.83913
453,230,2.8544
454,230,2.8544
455,230,2.8544
456,230,2.8544
457,230,2.8544
458,230,2.86971
459,230,2.88506
460,230,2.88506
461,230,2.90045
462,230,2.90045
463,230,2.90045
464,230,2.90045
465,230,2.91588
466,230,2.91588
467,230,2.93135
468,230,2.94686
469,230,3.00934
470,230,3.04084
471,230,3.07252
472,230,3.07252
473,230,3.08843
474,230,3.10438
475,230,3.12038
476,230,3.12038
477,230,3.13642
478,230,3.13642
479,230,3.15251
480,230,3.15251
481,230,3.15251
482,230,3.15251
483,230,3.15251
484,230,3.16865
485,230,3.16865
486,230,3.18483
487,230,3.20107
488,230,3.20107
489,230,3.21735
490,230,3.21735
491,230,3.21735
492,230,3.21735
493,230,3.21735
494,230,3.21735
495,230,3.23368
496,230,3.21735
497,230,3.23368
498,230,3.21735
499,230,3.21735
500,230,3.21735
501,230,3.21735
502,230,3.21735
503,230,3.20107
504,230,3.21735
505,230,3.21735
506,230,3.20107
507,230,3.21735
508,230,3.21735
509,230,3.21735
510,230,3.21735
511,230,3.21735
512,230,3.21735
513,230,3.21735
514,230,3.21735
515,230,3.21735
516,230,3.21735
517,230,3.21735
518,230,3.21735
519,230,3.21735
520,230,3.23368
521,230,3.23368
522,230,3.23368
523,230,3.23368
524,230,3.23368
525,230,3.23368
526,230,3.23368
527,230,3.23368
528,230,3.23368
529,230,3.23368
530,230,3.23368
531,230,3.25006
532,230,3.25006
533,230,3.26649
534,230,3.26649
40,230,4.7327
41,230,4.71017
42,230,4.62131
43,230,4.62131
44,230,4.5994
45,230,4.5994
46,230,4.5994
47,230,4.5994
48,230,4.5776
49,230,4.5994
50,230,4.5776
51,230,4.5994
52,230,4.5994
53,230,4.5994
